3561.644341	3616.529232	3688.330484	3889.215844	4334.32413
7338.537992	7443.789649	7594.098481	8038.136458	9073.400599
7240.044312	7341.205374	7475.273977	7856.001571	8718.582686
3729.795353	3789.729817	3859.713027	4076.163372	4573.451426
3822.316868	3864.080546	3941.755598	4138.333337	4556.143862
4544.195161	4602.626746	4682.990615	4948.392457	5537.579549
3817.664008	3917.77092	4028.056437	4308.70988	4852.793693
5521.87636	5582.47999	5701.665523	6011.195359	6680.797463
6483.559733	6522.147619	6589.43119	6853.738857	7686.044619
3587.01467	3677.864301	3799.691065	4062.969042	4482.232933
7350.303894	7472.245398	7653.597922	8190.085954	9410.201728
7240.032008	7345.626697	7479.100553	7871.856518	8803.185244
1962.3309	1996.221584	2031.645389	2153.113407	2446.37722
