3763.092871	3833.544526	3924.065949	4177.813287	4726.006819
7445.401903	7508.01629	7600.614438	7870.887371	8313.999214
6200.267542	6255.325283	6330.747202	6564.435149	7322.170856
3031.575111	3070.75315	3127.656951	3283.506928	3612.017248
4263.009275	4329.382639	4418.301416	4657.940397	5172.338861
4220.016934	4259.679872	4315.347927	4479.222846	4865.917781
3428.786145	3472.959204	3536.291824	3714.04488	4114.433687
4827.273093	4867.483193	4921.813955	5088.211067	5456.126236
3210.406547	3247.227534	3301.120833	3459.613079	3800.201135
4712.487546	4762.219391	4834.793577	5048.317177	5542.638608
3088.733884	3123.126368	3172.329136	3313.217177	3605.90166
3507.751276	3565.526741	3632.232464	3818.535833	4260.348547
5083.786691	5145.910841	5226.591355	5457.126042	5984.212554
3859.356754	3905.554801	3965.859427	4133.443662	4517.679703
4521.078422	4561.886087	4628.105724	4821.379885	5191.569535
887.9675892	899.8517207	918.0555648	969.8942271	1091.444075
