7344.888607	7437.838831	7566.729928	7928.940738	8747.0996
4231.647781	4281.864526	4351.271814	4553.725132	5014.702745
7343.772196	7433.316999	7560.459135	7919.29788	8720.564248
4232.138018	4283.645211	4354.189962	4558.505202	5026.725927
7343.299748	7432.736779	7559.026819	7917.552921	8715.42736
4232.331771	4284.078819	4355.248263	4560.244082	5029.976285
7343.215101	7432.376403	7558.427772	7916.020097	8712.773825
4233.395489	4285.106663	4356.526784	4561.369766	5032.812239
7342.89134	7432.150926	7557.87142	7915.472046	8710.827108
4232.769382	4284.541483	4356.156543	4561.309054	5032.707203
7343.060485	7431.947983	7557.728218	7915.286002	8709.927723
764.4426283	774.8252146	788.6926783	827.5490311	922.0480889
