82.61914523	173.8354185	291.0367378	619.5724775	1329.338218
30.32228482	70.85682611	130.8018906	305.767899	728.1827909
33.85874118	76.69048643	135.3643865	317.1601221	743.2880651
47.13658346	109.6432058	200.4304065	449.0813359	973.2033047
54.82193106	130.2475284	231.2933616	503.6151512	1088.169089
40.12491042	85.51827034	149.2291332	336.7803705	779.3442101
46.10186189	108.4001101	197.7195144	448.4086066	1013.085854
35.93468442	76.13023402	130.4413351	296.7782329	664.5602653
40.03237219	95.42458502	176.4997895	414.9300104	927.2988357
42.9201043	93.91858777	168.3411937	387.3031065	894.2145969
41.22290109	95.01313212	171.9668136	392.317291	850.0791081
70.07529081	150.1178858	242.5325315	500.6387191	1112.72961
47.91109007	107.0256358	183.7975826	403.1640174	904.715825
47.53886184	105.4412517	181.0241421	391.0660882	872.6488923
35.14928924	78.69783862	149.365179	355.6207793	750.6745606
48.77804487	113.5324584	212.7218065	495.1809993	1157.483425
