7339.996171	7426.84015	7549.949209	7909.847589	8679.986408
4030.410768	4081.963916	4155.301253	4351.263342	4826.011419
7340.973087	7428.465181	7547.679473	7896.850159	8651.672595
4030.807396	4081.968295	4156.299893	4360.548275	4852.308774
7341.015336	7428.686358	7547.912213	7894.934425	8642.440812
4029.908524	4080.887678	4155.376857	4361.255755	4857.617987
7341.054916	7428.627654	7548.105372	7893.761385	8638.621945
4030.617498	4081.590278	4155.891486	4362.881014	4861.401801
7341.036831	7428.735278	7548.245906	7893.359352	8636.857122
4030.547083	4081.444111	4155.906606	4363.016359	4862.485155
7341.062625	7428.670496	7548.118566	7893.189911	8636.001023
1734.168472	1757.126888	1791.236674	1889.939732	2155.333966
