5416.343721	5967.479718	6003.433227	7214.539296	9309.891537
5416.467898	5711.87747	5847.976677	6724.28368	8354.25353
5417.934568	5780.740038	5897.668838	6865.621522	8542.503104
5416.412504	5831.754585	5961.14743	6998.936759	8848.328731
5415.849378	5667.576325	5816.797781	6633.381386	8091.405927
5416.693295	5628.424926	5759.183911	6484.16628	7809.35617
5415.828376	5653.305559	5780.82856	6572.576667	8049.261562
5416.038797	5600.01905	5730.059516	6431.468822	7781.00585
5417.625043	5588.024318	5696.658392	6331.715188	7527.465143
5416.216207	5731.441162	5896.021377	6810.781365	8614.958963
5417.54462	5796.630545	5937.293254	6900.691432	8590.84923
5416.810756	5682.125031	5817.433232	6567.420411	7919.355326
5417.150071	5710.748529	5866.936664	6682.20122	8245.29422
5415.85414	5767.422023	5912.248761	6773.710761	8346.216477
5416.948322	5740.535727	5867.583065	6654.005236	7870.327188
5415.292925	5721.086115	5854.885318	6586.663467	7697.503203
5396.153573	5546.512597	5634.979965	6165.72333	6963.399491
5374.367816	5375.988454	5402.732422	5744.766952	6060.143758
661.9950925	663.6691698	666.665472	686.3205368	709.6142331
