0.971216838	0.996047615	0.996438182	0.997450296	1
0.963893701	0.991480671	0.991617411	0.988829685	1
0.986777006	0.996266166	0.996587388	0.997290342	1
0.982436755	0.992916936	0.993121827	0.995172148	1
0.99277031	0.995352225	0.996003285	0.996989785	1
0.98585936	0.99481554	0.995046243	0.995638772	1
0.995239095	0.998495324	0.998524772	0.998686537	1
0.99878358	0.999294088	0.999246535	0.999408768	1
0.998004155	0.999158679	0.999226651	0.999524103	1
0.997815769	0.999122602	0.999485323	0.999774623	1
0.99537903	0.998751161	0.99887212	0.99907123	1
0.988907839	0.996225284	0.996648709	0.997632334	1
0.97856659	0.991722604	0.99366064	0.996407479	1
0.983107556	0.993157241	0.994773167	0.996840697	1
0.974776356	0.991601862	0.993840413	0.996424638	1
0.995666068	0.998017572	0.998118598	0.998660299	1
0.992835073	0.997297897	0.99761053	0.998278477	1
0.989214001	0.995520049	0.996103526	0.997624707	1
0.992182034	0.995543161	0.99635178	0.997655224	1
0.974257432	0.982940824	0.987032093	0.993552583	1
0.985720372	0.996160754	0.996582898	0.997800512	1
0.983142896	0.995118619	0.996084623	0.997618472	1
0.985088475	0.996053455	0.996660754	0.998112735	1
0.987003163	0.996545074	0.99694193	0.997823665	1
0.991275509	0.997316925	0.997771486	0.998476738	1
0.979585536	0.996116575	0.996592804	0.997565274	1
0.978450401	0.994755158	0.99603988	0.997628014	1
0.990309202	0.996432917	0.99698971	0.997894903	1
0.99683723	0.998313207	0.998362578	0.99877516	1
0.988605906	0.995666616	0.99597655	0.99739877	1
0.981784501	0.995659339	0.996118929	0.997248472	1
0.973821741	0.993456824	0.994509638	0.996520328	1
0.980750344	0.995511716	0.996091752	0.997355021	1
0.98880835	0.995730523	0.99602281	0.997377198	1
0.981208748	0.993702305	0.994769672	0.99653469	1
0.986664861	0.995888961	0.996527004	0.997562835	1
0.991340842	0.996462034	0.996731158	0.997802629	1
0.97360925	0.991954913	0.993790017	0.996111895	1
0.980237879	0.995743291	0.996221694	0.997114951	1
0.995271633	0.998245188	0.998380012	0.998803618	1
0.975782164	0.996232842	0.996809391	0.99794367	1
0.972012334	0.994423399	0.995855057	0.997401112	1
0.981146278	0.995632683	0.996234002	0.9973731	1
0.992619636	0.997178981	0.99740723	0.998311529	1
0.993245219	0.998492378	0.998555287	0.99893547	1
0.997750167	0.998486968	0.998608374	0.999076183	1
0.996067544	0.998712334	0.999014725	0.999402083	1
0.996590599	0.998446758	0.999024813	0.999529616	1
0.998920456	0.999695332	0.999811334	0.999912791	1
