0.975836283	0.988812613	0.987305646	0.991517863	1
0.982898996	0.993460987	0.992116414	0.994458798	1
0.97989784	0.994773133	0.992827498	0.996510616	1
0.978880713	0.993905979	0.992305193	0.996088226	1
0.979338172	0.994293831	0.992195556	0.996590183	1
0.983721863	0.995775567	0.993179154	0.997385318	1
0.978109999	0.994162047	0.990907061	0.997069566	1
0.982362868	0.994648155	0.993087516	0.99718768	1
0.976680521	0.994506618	0.991379118	0.997523045	1
0.982646878	0.995055852	0.993893836	0.997220666	1
0.973948262	0.993032937	0.990653333	0.996346706	1
0.97761622	0.994866663	0.989984126	0.9972156	1
0.985436033	0.996208549	0.994449556	0.997376009	1
0.980440377	0.995315029	0.993085992	0.997291381	1
0.972704995	0.99418115	0.990342652	0.997206498	1
0.966799665	0.991816182	0.987704062	0.996794992	1
0.978090843	0.993689769	0.992120144	0.997957303	1
0.990268903	0.995897751	0.996001535	0.998866442	1
0.998275399	0.999371809	0.999365044	0.999870894	1
