1682.792233	1697.209722	1730.61402	1771.677063	1889.849251
2814.349511	3335.171163	3882.408739	4602.549828	5725.94779
5035.5165	5228.312644	5485.597273	5466.331627	5688.9273
1700.979354	1798.359439	1951.756035	2049.613369	2342.767909
1078.799543	1138.903364	1213.191869	1259.34434	1353.669392
4594.871582	4877.120282	5201.035729	5366.372031	5648.97417
5097.834082	5470.038513	5906.800741	6255.628936	6793.354854
2939.834006	3038.505098	3159.623324	3259.226693	3476.148281
3983.114547	4238.185945	4541.63204	4718.386354	4987.355662
2838.935152	2965.622701	3104.028792	3225.704691	3254.689932
3656.87795	3993.584428	4348.353904	4538.257978	5063.578052
3222.361021	3352.235349	3507.555229	3658.54018	3905.831668
5283.89175	5738.004277	6241.73489	6559.120695	7345.478845
3004.429839	3160.387287	3344.298228	3489.979465	3762.710686
1921.34145	2070.815816	2254.784429	2382.053461	2664.728616
3894.066507	4301.911748	4804.577809	5173.440434	5953.878466
2065.462656	2115.902437	2189.077183	2249.558782	2381.466976
5343.91234	5828.583657	6373.422288	6759.264311	7937.465025
3816.305558	3990.042934	4209.758707	4349.962685	4639.484943
732.1763405	728.386386	743.8784797	737.0869321	752.9165926
3009.472136	3018.547815	3031.920328	3048.01983	3091.448486
